DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,WTI_Retorno_63d_lag3,Classe
0.06683206,0.014891496,-0.028557317,0.12192195,-0.11062604,0.09867462,-0.005527506,0.1544545,0.122652344,Compra
0.058527615,-0.0045401477,-0.031401053,0.09418259,-0.11062609,0.10140588,0.019994212,0.121809594,0.09685431,Compra
0.07128529,-0.01041935,-0.03204914,0.092671156,-0.1103536,0.10242949,0.021121614,0.12897351,0.04889037,Compra
0.04589355,-0.0047698687,-0.030062819,0.10084781,-0.11459362,0.09381694,-0.009189243,0.10193918,0.021097843,Compra
0.057661306,0.0076379897,-0.030560575,0.09708009,-0.110869855,0.10167634,-0.009265117,0.077288784,0.044105027,Compra
0.05608886,0.0074675507,-0.029280858,0.100981124,-0.115334004,0.10324659,-0.0065896823,0.078264065,0.03779002,Compra
0.057102833,0.004302639,-0.02955803,0.0977462,-0.113975845,0.101373665,-0.009126689,0.08133555,0.049442075,Compra
0.055927377,0.00044941017,-0.030264957,0.024121484,-0.11208328,0.10809173,-0.002150115,0.06483168,0.044501018,Compra
0.057017364,-0.011316685,-0.029846862,0.02912694,-0.11424799,0.10106088,-0.0025426338,0.07058758,0.057124056,Compra
0.04141085,-0.0199748,-0.029250236,0.027473388,-0.117925,0.09993906,-0.0019907567,0.06829022,0.040756103,Compra
0.047684103,-0.016707022,-0.02984624,0.028468134,-0.117539406,0.100546256,-0.0013703336,0.0648881,0.034573406,Compra
0.025153682,-0.025501179,-0.03140184,0.0070677483,-0.117376216,0.10687894,0.022062236,0.0655784,0.038263615,Compra
0.02850121,-0.030238496,-0.030508837,0.010710711,-0.11009697,0.10848964,0.023676611,0.082513854,0.110256225,Compra
0.03068719,-0.03504103,-0.031580184,0.008585605,-0.10825388,0.105661035,0.023311501,0.091717176,0.11556592,Compra
0.047630284,-0.027907135,-0.03136223,0.0048953798,-0.111240365,0.10597723,0.023001533,0.101570465,0.062908314,Compra
0.031988684,-0.041484714,-0.03120039,0.012721356,-0.10915032,0.105323695,0.02605795,0.10403185,0.14220132,Compra
0.05884319,-0.028652081,-0.03322374,0.0125834,-0.11197128,0.1058099,0.027142959,0.097526416,0.07256376,Compra
0.08095226,0.006528154,-0.029635496,0.03297629,-0.11291525,0.10809494,0.0039419453,0.13021576,0.09261642,Compra
0.103889,0.012510911,-0.029109009,0.014187054,-0.111785755,0.117374785,0.026574263,0.17862323,0.09645292,Compra
0.14120857,0.01229981,-0.029574111,0.015441941,-0.10659232,0.112674564,0.02575784,0.12283692,0.039831627,Compra
0.14704476,0.012756074,-0.026096988,0.016601495,-0.101143755,0.12234123,0.02214305,0.123525836,0.078167915,Compra
0.11347473,-0.013384715,-0.026738942,0.017584234,-0.095548,0.10501128,-0.022370232,0.15653645,0.16817437,Compra
0.030512834,-0.017948747,-0.025566537,0.026953895,-0.08972644,0.10616206,0.02997468,0.2594958,0.12307885,Compra
-0.0072792545,-0.03129954,-0.025306473,0.019113865,-0.094418906,0.114237614,0.03507299,0.1577186,0.06861365,Compra
-0.08573325,-0.052206617,-0.024118925,0.025054079,-0.09598066,0.12201319,-0.017692367,-0.066577666,0.005650575,Compra
-0.091803536,-0.056012265,-0.021550603,0.02851121,-0.09033783,0.11320515,-0.014493883,-0.047245275,0.04161262,Compra
-0.10768332,-0.049499717,-0.022733262,0.02733287,-0.085864566,0.11250097,-0.014754506,-0.073029086,0.11049465,Compra
-0.10995494,-0.04620345,-0.023011856,0.028762765,-0.08469472,0.11271867,-0.0154758,-0.088458136,0.10898341,Compra
-0.10105743,-0.038079478,-0.022030808,0.027572805,-0.08210508,0.113064826,-0.013458998,-0.092110656,0.08583268,Compra
-0.08860229,-0.0299911,-0.02266143,0.02559309,-0.08459466,0.11192974,-0.012693913,-0.08865836,0.047925156,Compra
-0.074840344,-0.016534388,-0.019059442,0.06861601,-0.08169524,0.1143505,0.015703568,-0.12266867,0.035087008,Compra
-0.04466214,-0.010445614,-0.01873416,0.062343974,-0.07851574,0.11802127,0.017703857,-0.1562855,0.035858843,Compra
-0.04714896,-0.01499661,-0.020085847,0.05787171,-0.07620089,0.11825359,0.03837769,-0.15432893,0.05301592,Compra
-0.048168123,-0.011755642,-0.019735983,0.06467518,-0.075606674,0.11909736,0.03797122,-0.12494557,0.03948589,Compra
-0.063512444,-0.026018456,-0.020357396,0.01934876,-0.080411576,0.12538122,0.0337083,-0.09222202,0.04249768,Compra
-0.059152447,0.01229664,0.17741029,0.015797328,0.21623151,0.1633244,0.038255524,-0.17424864,0.0085399095,Compra
-0.049905952,3.277064e-05,0.19331683,0.014879295,0.23309319,0.18052562,0.05027678,-0.15897432,0.06022031,Compra
-0.044479247,0.018970087,0.17831856,0.015546557,0.2188959,0.16863535,0.042392675,-0.17252326,0.02453234,Compra
-0.06882201,0.011646092,0.18934527,0.012128447,0.22020951,0.17261375,0.06950366,-0.20922904,0.015872873,Compra
-0.056077108,0.008723131,0.17588012,0.011172551,0.22736749,0.16291508,0.035062872,-0.22211456,-0.005194614,Compra
-0.06265696,0.007430328,0.17540748,0.011157427,0.23357426,0.16413043,0.03503969,-0.22678539,-0.0035916541,Compra
-0.04472761,0.022833573,0.18291704,0.009324503,0.22672814,0.15517128,0.037398133,-0.21714309,0.00981546,Compra
-0.027220638,0.014836447,0.19198747,0.011602275,0.23990951,0.16767208,0.04758036,-0.20603786,0.05493269,Compra
-0.021101244,0.019928189,0.19329573,0.009768555,0.23691405,0.16806327,0.05153781,-0.19946547,0.03897399,Compra
-0.038648218,0.01781422,0.18828423,0.017355105,0.23595655,0.15752046,0.0442895,-0.20640196,-0.04822547,Compra
-0.019072494,0.113714375,0.18440183,0.015374039,0.22960924,0.14095196,0.035481036,-0.1976249,-0.05086051,Compra
0.26902738,0.14244287,0.15871619,0.009490592,0.22867511,0.16238129,0.0291216,-0.10110304,-0.013090656,Compra
0.26617035,0.14352478,0.15894632,0.014038504,0.22738105,0.16263898,0.03152775,-0.06546973,-0.007794408,Compra
0.2655695,0.1490085,0.15594664,0.0119503215,0.22623853,0.16095702,0.03158589,-0.059950486,-0.023041502,Compra
0.26854062,0.14412174,0.15580961,0.013598424,0.22255363,0.15921432,0.028283415,-0.023056582,-0.024627006,Compra
0.2688426,0.12815349,0.15487619,0.011868637,0.22554828,0.1585046,0.029424613,-0.045142494,-0.014890506,Compra
0.27871537,0.13699634,0.17904407,0.002833903,0.2378611,0.15811844,0.034799196,0.14956753,0.0526565,Compra
0.30941805,0.15297157,0.18163306,0.0033991733,0.24999157,0.15723793,0.041244444,0.24322854,0.012900452,Compra
0.3351941,0.15568379,0.18404347,0.009536025,0.25230867,0.15234527,0.042827915,0.32944882,0.010821857,Compra
0.3367961,0.16119623,0.18814476,0.0034324005,0.2589556,0.15311214,0.043776404,0.24850102,0.010028548,Compra
0.37241066,0.1723089,0.19199114,0.01076043,0.2657787,0.15039216,0.05422965,0.19661467,-0.01354673,Compra
0.41341275,0.14179602,-0.027395584,-0.002074332,0.29128397,0.12735926,0.009597728,0.19573708,-0.015432094,Compra
0.41173467,0.14831515,-0.026308162,0.014304348,0.28795287,0.12512831,0.010765736,0.22068924,-0.08426051,Compra
0.38591993,0.13802736,-0.026850028,0.013850714,0.29342812,0.1263502,0.009590072,0.1994689,-0.071054116,Compra
0.39264143,0.13132295,-0.026734335,0.0025151419,0.30000192,0.13532706,0.008446521,0.20601495,-0.010566484,Compra
0.39312863,0.12759405,-0.026443813,0.0013484696,0.3034646,0.13275112,0.009490776,0.21229275,-0.007461661,Compra
0.39282635,0.13246942,-0.02678625,0.006581681,0.30556467,0.13132377,0.010013055,0.21167985,0.013585227,Compra
0.36232948,0.111458,-0.028859051,-0.02077827,0.29607105,0.12098365,0.011600063,0.18220437,-0.020146277,Compra
0.36813623,0.11013259,-0.029017752,-0.043265536,0.29220256,0.117626265,0.011304807,0.20197873,0.0006857754,Compra
0.34373313,0.10933346,-0.02881008,-0.014161513,0.2949028,0.118681945,0.0114121465,0.19277327,-0.037274454,Compra
0.37323445,0.11228885,-0.028804563,-0.0223046,0.29489234,0.11851127,0.011283337,0.2065094,-0.002963005,Compra
0.34204453,0.106111355,-0.029121384,-0.040886715,0.29330558,0.121108584,0.011903078,0.18417814,-0.015754534,Compra
0.34563124,0.14486289,-0.028688151,-0.034623787,0.2899286,0.112341,0.010929735,0.18871556,-0.03854089,Compra
0.3977852,0.15924174,-0.029036649,-0.041485816,0.29834396,0.10771668,0.01255385,0.21613345,-0.074530534,Compra
0.3444175,0.1727154,0.20528458,-0.025267165,0.31723377,0.13602675,0.060442865,0.18813354,-0.0041479925,Compra
0.318851,0.16935228,0.20712563,-0.016912362,0.3176668,0.1367776,0.059843585,0.17666434,-0.02991876,Compra
0.3471692,0.17256531,0.2053805,-0.024613189,0.31750652,0.13635245,0.061870795,0.18831892,0.0046376856,Compra
0.38062605,0.17479162,0.18372768,-0.03378456,0.31217766,0.14506866,0.061130885,0.16544887,0.004986747,Compra
0.37850383,0.16312757,0.1835774,-0.03266354,0.31199744,0.14688152,0.06005682,0.16870967,0.0047434224,Compra
0.33685458,0.15880379,0.1991904,-0.011550204,0.31494573,0.14686173,0.057666633,0.17681551,-0.075444065,Compra
0.3834807,0.16527109,0.19524553,-0.017070794,0.3124458,0.14721783,0.05789224,0.17374258,0.010220397,Compra
0.34158295,0.15655382,0.19782062,-0.014327026,0.31398574,0.14560738,0.06324069,0.16179314,-0.05012625,Compra
0.37683633,0.1588115,0.19667414,-0.005738143,0.30264124,0.14298423,0.0611084,0.1671792,-0.014804515,Compra
0.36312813,0.1510241,0.19533391,-0.009936615,0.29683712,0.14172454,0.05606427,0.19059877,-0.024223564,Compra
0.28357607,0.12997456,0.19839957,-0.006241336,0.29584312,0.14390822,0.056208506,0.28042856,-0.07467536,Compra
0.2549822,0.12505692,0.19778766,-0.032745685,0.29942763,0.1532858,0.04896629,0.19733644,0.022623053,Compra
0.23165257,0.1285955,0.18375446,0.008801132,0.27160466,0.15344864,0.048694074,0.15336859,-0.07022147,Compra
0.2359241,0.12983498,0.16852494,0.0009770939,0.26058924,0.15171538,0.028722892,0.16553816,0.0012726713,Compra
0.2383217,0.13017617,0.16969477,0.0016881594,0.2537978,0.14681391,0.03279085,0.14953832,-0.017344195,Compra
0.24224411,0.12907006,0.1876325,0.007559755,0.28371966,0.15060517,0.039691307,0.21847484,-0.017463936,Compra
0.2373228,0.12465788,0.18704441,0.0052768895,0.27305,0.14830294,0.037318625,0.23418987,-0.02444209,Compra
0.2614455,0.12812267,0.1898293,0.012219606,0.28309742,0.15411283,0.041177053,0.34015152,0.014006241,Compra
0.29126883,0.14836018,0.2007329,0.011770469,0.2964896,0.15204744,0.050200284,0.21040776,-0.0133680515,Compra
0.2693439,0.14501895,0.192094,0.017292537,0.31554672,0.16062717,0.04701313,0.19882776,-0.07691151,Compra
-0.22674651,-0.007543938,0.24046174,0.007715386,0.43480334,0.1846758,0.057507038,0.073724814,0.016191471,Compra
-0.31272754,-0.09623342,-0.0330475,0.023674874,0.49773526,0.17935947,0.031627383,0.062289223,-0.06286238,Compra
-0.31597686,-0.13020946,-0.03199195,0.014097541,0.49699497,0.18631901,0.032075025,0.046203442,0.0010963507,Compra
-0.34472114,-0.15233655,-0.031705573,0.020484041,0.47933507,0.1789261,0.03649168,0.06238895,0.01793291,Compra
-0.37044832,-0.14044295,-0.028207902,-0.108688936,0.47585714,0.1900455,0.021976462,0.0010008559,0.014994392,Compra
-0.38018993,-0.14902219,-0.023641562,-0.112778634,0.47759464,0.19274144,0.021262882,-0.019992024,0.010740763,Compra
-0.3802299,-0.15138984,-0.028288947,-0.11078798,0.4733863,0.19038424,0.019089073,-0.05296122,0.01770853,Compra
-0.43525118,-0.17665014,-0.025899503,-0.11091637,0.46236154,0.18049869,0.02473136,0.068162344,0.039182674,Compra
-0.4208331,-0.17823619,-0.025027016,-0.109506905,0.45365793,0.17418534,0.026958982,0.18048652,0.040706143,Compra
-0.42960244,-0.15059747,0.21228586,-0.10525846,0.4293646,0.17939545,0.06182029,0.03303533,0.015314529,Compra
-0.5009426,-0.17477305,0.18554556,-0.08572311,0.36713657,0.18473844,0.07741055,-0.2192148,0.0059553958,Compra
-0.4817243,-0.16786578,0.17881563,-0.08386333,0.35026163,0.1930791,0.060144264,-0.20102262,-0.0039648265,Compra
-0.46823534,-0.14813943,0.18459222,-0.080946654,0.34966058,0.19405301,0.056755655,-0.22680989,-0.00045839476,Compra
-0.46136922,-0.13974673,0.19178668,-0.07796119,0.3554613,0.18631318,0.05532905,-0.25794196,0.0067315786,Compra
-0.4585494,-0.13353571,0.20011015,-0.07210333,0.36390853,0.19144414,0.06333944,-0.24339655,0.10861938,Compra
-0.44906163,-0.1416076,0.23054753,-0.07786735,0.39873862,0.18789649,0.07344422,-0.1506138,0.041296598,Compra
-0.4722115,-0.14716658,0.22550431,-0.07940352,0.39898092,0.19224654,0.07945444,-0.12013593,0.059904076,Compra
-0.5184316,-0.16445264,0.22164859,-0.07654704,0.3962956,0.19654545,0.07766326,-0.10082935,0.12307251,Compra
-0.53714484,-0.16858481,0.22132644,-0.078129485,0.39047402,0.1970962,0.07660056,-0.10549302,0.11186121,Compra
-0.54064083,-0.16807449,0.21591176,-0.08490516,0.38448456,0.19375588,0.07977896,-0.15731905,0.07349968,Compra
-0.52463394,-0.15372828,0.22160527,-0.07906229,0.3971717,0.19324307,0.074923106,-0.16269933,0.054570086,Compra
-0.53610903,-0.1737411,0.21029961,-0.0904259,0.38077307,0.1930851,0.07416808,-0.15022412,0.056557406,Compra
-0.57407314,-0.1866854,0.17664276,-0.08024484,0.36390713,0.19248077,0.06469294,-0.23076835,0.029443402,Compra
-0.5786715,-0.18648033,0.17298724,-0.07922157,0.35796136,0.1864917,0.058561295,-0.21050783,0.0328872,Compra
-0.5738995,-0.19191775,0.18916544,-0.085733965,0.36100003,0.18656726,0.065103926,-0.20721045,0.05950282,Compra
-0.5864536,-0.19129783,0.17651938,-0.08746874,0.36038798,0.1847224,0.05582871,-0.21465576,0.04540042,Compra
-0.5880175,-0.1953195,0.17396581,-0.086970665,0.35944805,0.18541852,0.057252776,-0.22135885,0.029283714,Compra
-0.5767893,-0.19590615,0.19321193,-0.08508562,0.3589931,0.19086206,0.066732265,-0.19926876,0.06121459,Compra
-0.58556473,-0.2011823,0.1684449,-0.088116534,0.35375187,0.19230312,0.056858607,-0.16511957,0.026327603,Compra
-0.57825387,-0.20044227,0.17096943,-0.08990911,0.35299292,0.1917078,0.056831993,-0.17545041,0.007185695,Compra
-0.5781519,-0.20623106,-0.01574207,-0.087903984,0.39929822,0.18288574,0.04653057,-0.055887226,0.113811575,Compra
-0.56870025,-0.21137813,-0.015883015,-0.081196755,0.40227342,0.18039016,0.05045726,-0.10831864,0.028604982,Compra
-0.59898394,-0.21480693,-0.01400999,-0.0825812,0.41239443,0.1893262,0.05439792,-0.1243561,0.029750872,Compra
-0.59608,-0.22195514,-0.018630367,-0.097522534,0.41895366,0.1892067,0.056736965,-0.084912136,0.03314709,Compra
-0.59514457,-0.21132495,-0.018251693,-0.08740167,0.41772366,0.19403388,0.052092157,-0.029828591,-0.10349418,Compra
-0.60230076,-0.22396773,-0.01466198,-0.07763103,0.4031324,0.18593863,0.06894967,-0.049972445,-0.005380892,Compra
-0.6148202,-0.21450149,-0.017305138,-0.07868396,0.33909288,0.20035617,0.044630382,-0.20295225,-0.11747914,Compra
-0.64544,-0.1927761,0.20485087,-0.08022378,0.38932836,0.18963268,0.100435846,-0.31972137,-0.09459328,Compra
-0.6262171,-0.19761956,0.19348493,-0.067405276,0.3646564,0.18437187,0.07147549,-0.3073594,0.023040988,Compra
-0.620215,-0.17811388,0.19098015,-0.06787848,0.35901594,0.18176314,0.06658778,-0.30658033,0.03214715,Compra
-0.60096246,-0.19346859,0.215663,-0.082313545,0.44465345,0.17404318,0.12105227,-0.1977079,-0.09587024,Compra
-0.5903167,-0.19736636,0.21716793,-0.07787209,0.42857265,0.16952758,0.06864048,-0.16971475,-0.021525213,Compra
-0.58822715,-0.18994392,0.21515971,-0.08685216,0.42003685,0.16814202,0.061918527,-0.2189925,-0.02773902,Compra
-0.61321753,-0.19924317,0.20237914,-0.07174449,0.3420668,0.174209,0.059590206,-0.20969626,-0.036650676,Compra
-0.60405934,-0.19415149,0.20563573,-0.085265264,0.33409956,0.17772844,0.06458558,-0.20504786,-0.076049924,Compra
-0.60443944,-0.18862574,0.20832597,-0.08801318,0.3332128,0.18279402,0.06734498,-0.14100514,-0.08986248,Compra
-0.61114675,-0.19619577,0.20624724,-0.08943742,0.33617994,0.1766011,0.07618671,-0.11636077,-0.0950941,Compra
-0.6355677,-0.21266697,0.19057317,-0.09755451,0.3438153,0.16695176,0.052964766,-0.106054194,0.048113164,Compra
-0.6341199,-0.19685136,0.22574307,-0.09941623,0.35563388,0.17546654,0.07196963,-0.020628387,-0.13252218,Compra
-0.49813884,-0.26942086,0.19547495,-0.07675359,0.27406284,0.17574671,0.046860993,0.092167184,-0.007648798,Compra
-0.50991833,-0.27248907,0.2057034,-0.08080866,0.27635485,0.17458296,0.04407067,-0.062092975,0.09121049,Compra
-0.51250273,-0.28238863,0.2154366,-0.08430858,0.2927397,0.19309239,0.04794241,-0.15856493,-0.046082113,Compra
-0.50927013,-0.28377345,0.21520492,-0.08533536,0.29430535,0.19468412,0.04312322,-0.14809096,-0.04331647,Compra
-0.48986238,-0.2878267,0.22297998,-0.09455155,0.29386604,0.19296703,0.048597828,-0.16180003,-0.14639981,Compra
-0.48323268,-0.29276493,0.20828529,-0.086428806,0.2867202,0.20101158,0.04143549,-0.1619071,-0.036656115,Compra
-0.49317312,-0.2701227,0.19467756,-0.09569327,0.2913915,0.20317529,0.04410452,-0.13885728,0.019183585,Compra
-0.49279213,-0.2682705,0.19480641,-0.09186453,0.2922244,0.20228162,0.04424098,-0.13690466,0.004492794,Compra
-0.4840589,-0.26444694,0.20402168,-0.09207747,0.29236367,0.20296974,0.043692727,-0.12942755,0.0123660145,Compra
-0.444959,-0.2646477,-0.022430366,-0.09630281,0.298195,0.19365259,0.071261026,-0.09493795,0.0532045,Compra
-0.43689698,-0.26355097,-0.02162343,-0.09678799,0.29631108,0.20038465,0.06903534,-0.118272856,0.018480835,Compra
-0.5798594,-0.33860406,-0.022526372,-0.074322104,0.3059786,0.17836389,0.082962155,-0.019256933,0.029075775,Compra
-0.5700771,-0.3082106,-0.023204964,-0.07862256,0.29784718,0.17565799,0.06292266,0.019262554,-0.16844715,Compra
-0.5689891,-0.315437,-0.018431881,-0.07941089,0.28813198,0.18188977,0.0808965,0.21400407,0.07655614,Compra
-0.56582475,-0.32054514,-0.01681917,-0.08373823,0.2873884,0.17354779,0.082001954,0.22580281,0.07910939,Compra
-0.55485165,-0.31496054,-0.017114343,-0.078651614,0.2819464,0.17742936,0.08060662,0.1880018,0.06880804,Compra
-0.61766946,-0.33949387,-0.018859249,-0.07899461,0.29459223,0.17089881,0.06963749,0.19902572,-0.12530816,Compra
-0.6372038,-0.34835997,-0.01792251,-0.085494585,0.28746226,0.17535426,0.07684511,0.24368855,0.080256835,Compra
-0.54034233,-0.29194966,-0.020982347,-0.077000976,0.2759699,0.18496333,0.072747335,0.067728855,0.033238545,Compra
-0.54221374,-0.30447882,-0.022222197,-0.08356828,0.27954927,0.18323842,0.067758195,-0.015931038,0.11679007,Compra
-0.6458885,-0.27328008,0.20969583,-0.09599862,0.44219214,0.20010161,0.03896048,-0.13011786,0.0116178235,Compra
-0.44210565,-0.15630764,0.14583914,-0.104387484,0.35899922,0.19503076,0.006974935,-0.17715488,0.06498863,Compra
-0.43975338,-0.13085617,0.17213511,-0.09540085,0.4474131,0.17797858,0.01333947,-0.06022112,0.017990025,Compra
-0.3931667,-0.19262934,0.18462548,-0.09974671,0.2289383,0.20858957,0.010265128,-0.094813675,0.0060567446,Compra
-0.40543926,-0.19899781,0.1848154,-0.102228865,0.23305774,0.21212974,0.013144409,-0.03609792,0.012847967,Compra
-0.42599985,-0.21312043,0.2054646,-0.10512058,0.23106503,0.21128023,0.013597097,-0.019231873,-0.01010943,Compra
-0.42921472,-0.2488094,0.2306678,-0.104137786,0.23719276,0.20731583,0.019005137,-0.0015146522,-0.03297509,Compra
-0.42887875,-0.24704808,0.23111933,-0.10694492,0.23693728,0.20839895,0.020068025,-0.0017258768,-0.038748235,Compra
-0.4783919,-0.24321641,0.21397762,-0.110667326,0.24394651,0.2048317,0.012562336,0.003547479,0.001003632,Compra
-0.46772256,-0.24644011,0.21922235,-0.10952301,0.23570043,0.21499333,0.01867308,0.023135632,0.007936883,Compra
-0.4707712,-0.24131887,0.21634169,-0.11298881,0.24151999,0.21366127,0.018190617,0.026720753,-0.0049712746,Compra
-0.27081883,-0.18464668,0.20081444,-0.119139425,0.19576488,0.21898688,0.018083,0.08505742,-0.017865693,Compra
-0.27081883,-0.18464668,0.20081444,-0.119139425,0.19576488,0.21898688,0.018083,0.08505742,-0.017865693,Compra
-0.27708,-0.18602209,0.19868422,-0.119606875,0.19653727,0.21810757,0.01863194,0.07858104,-0.01672988,Compra
-0.27211365,-0.19066425,0.20369427,-0.11465275,0.19445617,0.21587321,0.022328017,0.07342048,0.0056576817,Compra
-0.29231092,-0.20423943,0.200876,-0.10601934,0.18640344,0.20700683,0.031431127,0.056356236,-0.007351057,Compra
-0.28325018,-0.20177561,0.1975683,-0.10295268,0.1869451,0.20874459,0.031319316,0.04680818,-0.005339147,Compra
-0.2927894,-0.20457257,0.16779609,-0.10079114,0.19131508,0.20308323,0.018365936,0.0008446459,-0.004569728,Compra
-0.284205,-0.19165489,0.1623612,-0.098701105,0.17205963,0.19696763,0.018324936,-0.07796304,0.0024130912,Compra
-0.38354242,-0.25610155,0.17157996,-0.09006276,0.21023184,0.22029299,0.024426255,-0.12364343,0.0008683506,Compra
-0.38098615,-0.2438121,0.16984299,-0.08282856,0.18832932,0.20513758,0.023933081,0.004017359,0.004981898,Compra
-0.28459093,-0.22931488,-0.011792822,-0.06901502,0.18537341,0.19065693,0.038433474,0.14164932,0.03963445,Compra
-0.2619453,-0.21732765,-0.010753996,-0.063661896,0.17609645,0.19138655,0.028420035,-0.037424345,0.047912344,Compra
-0.17681521,-0.20447531,-0.007470759,-0.06844128,0.16331987,0.17802247,0.031613022,-0.036075704,0.022575244,Compra
-0.12365175,-0.17546114,-0.0090767,-0.057254482,0.13389269,0.16216482,0.03073183,-0.10470082,0.032996915,Compra
-0.018944945,-0.136397,-0.009365633,-0.045765966,0.11740685,0.17482588,0.019871522,-0.17151354,0.008673244,Compra
0.039915055,-0.06403171,-0.018115012,-0.062559456,-0.038386237,0.19004129,0.027146284,0.30114058,7.820332e-05,Compra
0.015087645,-0.07971837,-0.021240909,-0.07591425,-0.004499209,0.17310694,0.020146325,0.56571716,-0.014448332,Compra
0.012492343,-0.07034328,-0.021306664,-0.07493587,0.0023604461,0.18363525,0.021681363,0.58971524,-0.027278755,Compra
0.0061897268,-0.086082906,-0.020541437,-0.07103559,0.010851371,0.17341033,0.025853435,0.6029742,-0.02606621,Compra
0.3251788,-0.024910197,-0.032128673,-0.047181215,0.07795194,0.14476219,0.0066983528,0.45371494,-0.00066730357,Compra
0.3426379,0.013555806,-0.03195466,-0.04681551,0.076441266,0.13355441,0.0047457526,0.47999397,0.010695157,Compra
0.33614752,0.0035139087,-0.030249087,-0.040450603,0.09291527,0.14541917,0.0011192696,0.5419046,0.069600806,Compra
0.2770782,-0.039534498,0.19376893,-0.046765752,0.12004221,0.14897758,0.15416914,0.5813889,0.09310253,Compra
0.2672536,-0.043205433,0.18970808,-0.045035657,0.11852585,0.14072496,0.15024586,0.57050264,-0.025880504,Compra
0.26365072,-0.0344914,0.1916277,-0.04582295,0.11426991,0.13954869,0.14468527,0.5651053,0.023707185,Compra
0.25478426,-0.041725207,0.18185256,-0.0468098,0.11870311,0.14427027,0.14261721,0.56265616,-0.00017359613,Compra
0.25851238,-0.049885117,0.17730165,-0.04582953,0.119646,0.14446978,0.1443295,0.5616277,0.008063379,Compra
0.25811467,-0.048462864,0.18083626,-0.04619077,0.11958389,0.14415899,0.14393933,0.5616284,0.011694855,Compra
0.25811467,-0.048462864,0.18083626,-0.04619077,0.11958389,0.14415899,0.14393933,0.5616284,0.011694855,Compra
0.26175427,-0.04584178,0.17982988,-0.049021166,0.11991669,0.14665827,0.14552794,0.5652568,0.0019267579,Compra
0.27952847,-0.03604981,0.20218669,-0.04978102,0.12411381,0.14906724,0.15811905,0.6232443,0.0014358711,Compra
0.27869913,-0.02961589,0.20309375,-0.044806197,0.11487753,0.1475932,0.15362014,0.5793721,-0.007947863,Compra
0.28751373,-0.039466135,0.21490426,-0.036322042,0.11315771,0.15611942,0.16475314,0.59929764,0.10113003,Compra
0.3209491,-0.014953382,0.2029092,-0.03698763,0.11290956,0.15732914,0.15732208,0.6568355,0.14257003,Compra
0.32317746,-0.02537901,0.20643528,-0.03611485,0.105180815,0.16201007,0.14730984,0.676005,0.08996845,Compra
0.32146078,-0.0082458835,0.20305908,-0.03930779,0.10115668,0.16739465,0.14622241,0.66648793,0.109682895,Compra
0.32084432,-0.029086653,0.19937228,-0.0439087,0.09897365,0.16414806,0.14627966,0.6623513,-0.0060706167,Compra
0.32962367,-0.01549193,0.20335552,-0.04019336,0.1011589,0.16444713,0.15019971,0.5897576,0.112169325,Compra
0.15812409,0.10321325,-0.03208424,0.024292774,-0.16034056,-0.022210384,0.09916648,0.2884679,0.04474989,Compra
0.24139608,0.13007595,-0.03305399,0.036813296,-0.1571017,-0.018052358,0.08800653,0.22366606,0.05108225,Compra
0.1906455,0.105021626,-0.032534324,0.030204456,-0.16016522,-0.019379174,0.09897389,0.22795437,0.056921713,Compra
0.18903309,0.105380505,-0.03261041,0.03051959,-0.16094618,-0.019084657,0.09874282,0.22808096,0.06433083,Compra
0.21989669,0.12732226,-0.03305142,0.034376338,-0.14787856,-0.013639504,0.10793373,0.24320553,0.04577265,Compra
0.22119665,0.13349552,-0.030788971,0.041005176,-0.14782926,-0.012628892,0.10611864,0.27499023,0.037041727,Compra
0.18766285,0.1062149,-0.032679442,0.046779346,-0.1586589,-0.023863787,0.09971922,0.26249298,-0.012083551,Compra
0.22778812,0.12879162,-0.030930256,0.049436808,-0.1425442,-0.014421903,0.10256578,0.3029243,0.04943811,Compra
0.2279651,0.13207419,-0.029406033,0.05220119,-0.14205705,-0.014095716,0.10184087,0.3027194,0.032433417,Compra
0.19235274,0.102945566,-0.03143619,0.047465745,-0.15738167,-0.022694673,0.094132684,0.27333394,0.04809188,Compra
0.18220142,0.09622941,-0.033604074,0.04648126,-0.1593306,-0.022620514,0.09874945,0.25859696,-0.007714625,Compra
0.22179917,0.11417116,-0.030974478,0.050470334,-0.14320034,-0.014881933,0.10142945,0.30216813,0.046184577,Compra
0.22248054,0.11778403,-0.029692492,0.05266851,-0.14203398,-0.014094336,0.10058309,0.30300707,0.031315587,Compra
0.2202459,0.116191804,-0.034066,0.046946175,-0.1429443,-0.008802449,0.10041493,0.2958795,0.048473563,Compra
0.14277065,0.10864938,-0.034914203,0.04218679,-0.15325864,-0.009658725,0.09303724,0.23490684,-0.030154098,Compra
0.13152261,0.045775555,-0.033537418,0.044734877,-0.16326584,-0.03227403,-0.002243489,0.24073151,0.06574754,Compra
0.16268879,0.076089635,-0.036241446,0.050401036,-0.16088836,-0.02384144,0.00068179076,0.15419705,-0.0006779007,Compra
0.1655514,0.07277782,-0.036034044,0.060920425,-0.1658278,-0.02066246,-0.0007054082,0.13983513,-0.010633411,Compra
